9.000000000000000000e+01,9.300000000046566129e+01
5.100000000000000000e+02,9.100000000000000000e+01
3.510000000000000000e+02,3.030000000000000000e+02
7.840000000000000000e+02,3.060000000000000000e+02
9.770000000000000000e+02,8.000000000000000000e+01
1.161000000000000000e+03,4.900000000000000000e+01
1.298000000000000000e+03,2.380000000004656613e+02
1.329000000000000000e+03,6.200000000000000000e+02
1.175000000000000000e+03,7.209999999995343387e+02
9.460000000000000000e+02,8.709999999995343387e+02
7.020000000000000000e+02,6.829999999995343387e+02
3.820000000000000000e+02,8.840000000004656613e+02
1.480000000000000000e+02,8.440000000000000000e+02
4.390000000000000000e+02,5.170000000000000000e+02
2.200000000000000000e+01,4.910000000000000000e+02
1.050000000000000000e+02,1.830000000000000000e+02
2.900000000000000000e+02,2.060000000000000000e+02
6.920000000000000000e+02,4.830000000000000000e+02
1.026000000000000000e+03,5.440000000000000000e+02
5.070000000000000000e+02,4.040000000000000000e+02
2.070000000000000000e+02,3.669999999990686774e+02
1.270000000000000000e+02,6.660000000000000000e+02
1.171000000000000000e+03,8.700000000000000000e+02
1.334000000000000000e+03,8.580000000000000000e+02
