8.500000000000000000e+01,8.050000000535510480e+02
4.510000000000000000e+02,7.790000000540167093e+02
5.490000000000000000e+02,4.600000000535510480e+02
5.780000000000000000e+02,4.340000000540167093e+02
6.190000000000000000e+02,4.260000000540167093e+02
6.660000000000000000e+02,4.170000000540167093e+02
6.980000000000000000e+02,4.090000000535510480e+02
7.220000000000000000e+02,4.060000000544823706e+02
7.330000000000000000e+02,3.660000000544823706e+02
7.430000000000000000e+02,3.380000000535510480e+02
7.450000000000000000e+02,2.840000000544823706e+02
7.570000000000000000e+02,2.610000000535510480e+02
7.810000000000000000e+02,2.300000000544823706e+02
1.050000000000000000e+03,5.000000000000000000e+01
7.990000000000000000e+02,2.010000000535510480e+02
8.080000000000000000e+02,1.740000000535510480e+02
8.150000000000000000e+02,1.430000000535510480e+02
7.370000000000000000e+02,9.400000005355104804e+01
7.060000000000000000e+02,7.900000005355104804e+01
6.780000000000000000e+02,5.700000005401670933e+01
7.740000000000000000e+02,3.950000000544823706e+02
8.320000000000000000e+02,3.770000000535510480e+02
8.330000000000000000e+02,3.470000000535510480e+02
8.400000000000000000e+02,2.810000000535510480e+02
8.470000000000000000e+02,2.470000000535510480e+02
8.470000000000000000e+02,2.140000000535510480e+02
8.520000000000000000e+02,1.900000000535510480e+02
9.570000000000000000e+02,2.840000000544823706e+02
9.620000000000000000e+02,3.300000000535510480e+02
9.600000000000000000e+02,3.970000000535510480e+02
9.610000000000000000e+02,4.490000000535510480e+02
9.060000000000000000e+02,4.460000000535510480e+02
1.016000000000000000e+03,4.450000000535510480e+02
1.062000000000000000e+03,4.470000000544823706e+02
1.112000000000000000e+03,3.580000000544823706e+02
1.148000000000000000e+03,3.760000000535510480e+02
1.113000000000000000e+03,4.590000000544823706e+02
1.008000000000000000e+03,2.220000000540167093e+02
1.032000000000000000e+03,2.250000000535510480e+02
1.054000000000000000e+03,2.260000000535510480e+02
1.087000000000000000e+03,2.310000000544823706e+02
1.140000000000000000e+03,2.530000000540167093e+02
1.170000000000000000e+03,2.890000000535510480e+02
