2.760000000000000000e+02,1.200000000000000000e+02
5.040000000000000000e+02,9.500000000000000000e+01
8.020000000000000000e+02,2.470000000000000000e+02
1.131000000000000000e+03,1.270000000000000000e+02
1.407000000000000000e+03,4.570000000000000000e+02
1.366000000000000000e+03,7.469999999995343387e+02
1.177000000000000000e+03,8.210000000004656613e+02
8.550000000000000000e+02,8.519999999995343387e+02
5.770000000000000000e+02,8.319999999990686774e+02
2.520000000000000000e+02,8.530000000000000000e+02
9.800000000000000000e+01,8.610000000000000000e+02
2.100000000000000000e+01,7.589999999995343387e+02
2.910000000000000000e+02,8.040000000000000000e+02
2.910000000000000000e+02,5.230000000009313226e+02
1.030000000000000000e+02,5.280000000000000000e+02
1.420000000000000000e+02,3.269999999995343387e+02
3.680000000000000000e+02,2.960000000000000000e+02
1.160000000000000000e+02,1.709999999990686774e+02
1.610000000000000000e+02,6.599999999953433871e+01
5.530000000000000000e+02,3.140000000000000000e+02
4.680000000000000000e+02,4.250000000000000000e+02
6.990000000000000000e+02,4.180000000000000000e+02
5.870000000000000000e+02,4.950000000000000000e+02
4.240000000000000000e+02,5.179999999995343387e+02
3.720000000000000000e+02,6.499999999990686774e+02
5.280000000000000000e+02,7.200000000000000000e+02
7.670000000000000000e+02,7.400000000000000000e+02
6.310000000000000000e+02,8.990000000000000000e+02
8.380000000000000000e+02,8.939999999990686774e+02
8.860000000000000000e+02,7.810000000000000000e+02
8.700000000000000000e+02,6.480000000000000000e+02
7.720000000000000000e+02,5.679999999995343387e+02
9.110000000000000000e+02,5.620000000000000000e+02
1.013000000000000000e+03,6.970000000000000000e+02
7.860000000000000000e+02,3.680000000000000000e+02
5.420000000000000000e+02,3.650000000000000000e+02
5.160000000000000000e+02,1.960000000000000000e+02
7.650000000000000000e+02,4.500000000000000000e+01
8.530000000000000000e+02,3.530000000000000000e+02
1.083000000000000000e+03,3.090000000000000000e+02
1.289000000000000000e+03,2.200000000000000000e+01
1.406000000000000000e+03,4.399999999906867743e+01
1.288000000000000000e+03,5.030000000004656613e+02
1.230000000000000000e+03,6.260000000009313226e+02
1.070000000000000000e+03,5.339999999995343387e+02
1.236000000000000000e+03,7.100000000000000000e+02
8.620000000000000000e+02,4.100000000000000000e+02
8.230000000000000000e+02,4.150000000004656613e+02
8.290000000000000000e+02,4.629999999995343387e+02
8.510000000000000000e+02,4.900000000000000000e+02
