6.210000000000000000e+02,9.999999999860301614e+01
7.995000000000000000e+02,1.954999999981373549e+02
9.805000000000000000e+02,2.999999999995343387e+02
1.118000000000000000e+03,4.179999999986030161e+02
1.122500000000000000e+03,4.224999999986030161e+02
1.005000000000000000e+03,3.419999999981373549e+02
9.855000000000000000e+02,3.954999999986030161e+02
9.740000000000000000e+02,4.224999999986030161e+02
9.445000000000000000e+02,4.844999999981373549e+02
8.980000000000000000e+02,5.705000000000000000e+02
8.670000000000000000e+02,5.594999999986030161e+02
8.230000000000000000e+02,5.459999999995343387e+02
7.540000000000000000e+02,5.249999999995343387e+02
6.705000000000000000e+02,4.979999999990686774e+02
6.925000000000000000e+02,4.279999999990686774e+02
8.150000000000000000e+02,4.919999999995343387e+02
8.345000000000000000e+02,5.244999999986030161e+02
6.965000000000000000e+02,3.955000000000000000e+02
7.005000000000000000e+02,3.430000000000000000e+02
7.030000000000000000e+02,2.760000000000000000e+02
7.050000000000000000e+02,2.474999999995343387e+02
7.060000000000000000e+02,2.204999999995343387e+02
7.075000000000000000e+02,2.019999999986030161e+02
7.100000000000000000e+02,1.554999999995343387e+02
5.830000000000000000e+02,1.529999999990686774e+02
5.290000000000000000e+02,1.604999999986030161e+02
5.205000000000000000e+02,1.914999999995343387e+02
5.650000000000000000e+02,2.124999999986030161e+02
6.020000000000000000e+02,2.339999999995343387e+02
5.590000000000000000e+02,3.409999999990686774e+02
5.420000000000000000e+02,2.604999999995343387e+02
5.890000000000000000e+02,3.534999999995343387e+02
6.470000000000000000e+02,3.209999999986030161e+02
5.705000000000000000e+02,4.644999999995343387e+02
5.390000000000000000e+02,4.504999999986030161e+02
5.065000000000000000e+02,4.379999999995343387e+02
4.700000000000000000e+02,4.294999999995343387e+02
4.455000000000000000e+02,4.229999999990686774e+02
3.950000000000000000e+02,4.029999999995343387e+02
4.890000000000000000e+02,4.664999999986030161e+02
4.840000000000000000e+02,4.819999999990686774e+02
4.935000000000000000e+02,5.469999999995343387e+02
5.195000000000000000e+02,5.539999999995343387e+02
5.280000000000000000e+02,4.874999999995343387e+02
4.540000000000000000e+02,4.744999999995343387e+02
4.300000000000000000e+02,4.674999999995343387e+02
5.170000000000000000e+02,3.589999999995343387e+02
5.245000000000000000e+02,3.339999999995343387e+02
6.065000000000000000e+02,3.134999999995343387e+02
3.835000000000000000e+02,2.779999999995343387e+02
7.970000000000000000e+02,5.989999999995343387e+02
7.640000000000000000e+02,6.579999999995343387e+02
7.050000000000000000e+02,6.439999999995343387e+02
7.130000000000000000e+02,6.179999999995343387e+02
7.230000000000000000e+02,5.909999999995343387e+02
6.490000000000000000e+02,5.630000000000000000e+02
6.460000000000000000e+02,5.849999999995343387e+02
6.410000000000000000e+02,6.020000000004656613e+02
6.340000000000000000e+02,6.239999999995343387e+02
5.980000000000000000e+02,5.490000000004656613e+02
5.470000000000000000e+02,5.969999999995343387e+02
5.610000000000000000e+02,5.630000000000000000e+02
8.580000000000000000e+02,6.229999999995343387e+02
8.560000000000000000e+02,6.560000000004656613e+02
8.460000000000000000e+02,7.300000000004656613e+02
7.290000000000000000e+02,7.810000000004656613e+02
7.890000000000000000e+02,7.649999999995343387e+02
8.450000000000000000e+02,7.519999999995343387e+02
9.180000000000000000e+02,8.110000000004656613e+02
9.760000000000000000e+02,8.190000000000000000e+02
9.820000000000000000e+02,7.559999999995343387e+02
9.780000000000000000e+02,6.510000000004656613e+02
9.750000000000000000e+02,5.869999999995343387e+02
1.027000000000000000e+03,5.899999999995343387e+02
1.052000000000000000e+03,5.980000000000000000e+02
1.073000000000000000e+03,6.000000000000000000e+02
1.095000000000000000e+03,6.050000000000000000e+02
1.159000000000000000e+03,6.190000000004656613e+02
1.183000000000000000e+03,6.639999999995343387e+02
1.210000000000000000e+03,6.909999999995343387e+02
1.243000000000000000e+03,6.400000000000000000e+02
1.236000000000000000e+03,5.070000000004656613e+02
1.033000000000000000e+03,8.160000000004656613e+02
1.083000000000000000e+03,8.220000000004656613e+02
1.126000000000000000e+03,8.300000000004656613e+02
1.169000000000000000e+03,7.399999999995343387e+02
1.126000000000000000e+03,7.300000000004656613e+02
1.279000000000000000e+03,7.210000000004656613e+02
1.208000000000000000e+03,5.719999999995343387e+02
1.160000000000000000e+03,5.579999999995343387e+02
1.162000000000000000e+03,5.140000000000000000e+02
1.089000000000000000e+03,5.430000000004656613e+02
1.085000000000000000e+03,4.829999999990686774e+02
1.116000000000000000e+03,4.870000000000000000e+02
1.116000000000000000e+03,5.460000000004656613e+02
1.072000000000000000e+03,5.509999999995343387e+02
1.043000000000000000e+03,6.439999999995343387e+02
1.023000000000000000e+03,5.389999999995343387e+02
7.560000000000000000e+02,7.120000000000000000e+02
6.930000000000000000e+02,6.930000000004656613e+02
6.140000000000000000e+02,6.750000000000000000e+02
